TempMax,TempMin,Precipitação,PaMedia,UmidadeMin,UmidadeMax
-26.6,-43.4,0.4,658.2,48,78
-24.6,-32.6,0.1,667.3,74,80
-21.2,-30.4,0.2,669.2,63,77
-21.4,-28.1,0.1,673.1,63,74
-26.7,-30.0,0.0,666.9,63,78
-28.2,-30.1,0.0,665.3,74,76
-30.2,-37.5,0.0,651.8,71,76
-28.7,-34.8,0.0,658.1,74,76
-28.9,-32.9,0.0,661.1,73,76
-33.1,-35.5,0.0,653.9,72,74
-26.6,-34.4,0.2,657.5,74,77
-27.3,-32.2,0.0,656.4,73,77
-31.2,-39.3,0.0,658.4,42,73
-26.2,-30.3,0.0,668.3,52,78
-28.1,-37.4,0.0,666.1,60,76
-19.1,-27.5,2.2,675.7,74,82
-18.4,-21.2,1.8,674.6,82,84
-20.3,-24.5,0.0,669.7,78,82
-24.6,-26.4,0.0,664.3,77,79
-26.7,-30.1,0.0,662.9,76,77
-30.6,-32.2,0.0,658.7,75,79
-31.6,-37.0,0.0,659.5,72,77
-33.3,-36.1,0.0,658.6,72,73
-31.4,-34.3,0.0,663.1,73,75
-32.0,-40.7,0.0,658.9,70,77
-29.4,-41.2,0.0,657.5,71,78
-29.2,-34.3,0.0,661.2,74,77
-35.3,-40.9,0.0,656.9,74,76
-40.0,-46.5,0.0,651.3,65,75
-46.7,-49.5,0.0,646.8,62,65
-49.2,-51.9,0.0,635.6,64,71
-45.8,-51.3,0.0,631.1,65,72
-50.9,-55.2,0.0,630.1,62,67
-48.3,-56.0,0.0,633.8,62,65
-48.9,-55.2,0.0,631.8,63,73
-48.3,-54.8,0.0,630.5,64,77
-49.8,-57.6,0.0,625.8,71,77
-48.2,-50.2,0.0,627.5,61,73
-43.7,-50.9,0.0,628.1,74,77
-29.5,-42.3,0.1,644.4,74,76
-24.4,-30.8,2.0,646.9,74,79
-26.8,-35.2,0.0,648.4,72,77
-34.2,-37.6,0.0,652.4,65,75
-25.9,-32.1,0.6,660.6,60,77
-23.1,-33.1,0.3,658.2,73,78
